rank,Longitude,Latitude,Time,Temperature,Conductivity,Salinity,Depth,Vaissel_name,Profil_id
2572,2.9000000953674316,59.282798767089844,20650.842719907407,9.446,37.75,35.177,33,JH,112
2573,3.064300060272217,59.28219985961914,20650.881932870372,8.698,36.867,34.988,33,JH,117
2574,3.2158000469207764,59.282501220703125,20650.95059027778,8.817,36.902,34.908,33,JH,127
2575,3.366300106048584,59.28329849243164,20650.991041666664,10.229000000000001,38.424,35.106,33,JH,130
2576,3.5315001010894775,59.28200149536133,20651.020648148147,9.906,38.046,35.033,33,JH,136
2577,3.684299945831299,59.28070068359375,20651.061261574072,8.432,36.297000000000004,34.647,33,JH,143
2578,3.8482000827789307,59.28129959106445,20651.093136574073,8.429,36.338,34.694,33,JH,146
2579,4.0329999923706055,59.28120040893555,20651.155069444445,9.578,37.555,34.845,33,JH,151
2580,4.186299800872803,59.2843017578125,20651.254016203704,7.718,35.47,34.466,33,JH,156
2581,4.331500053405762,59.28630065917969,20651.315416666668,7.83,35.364,34.241,33,JH,163
2582,4.5,59.28350067138672,20651.34605324074,8.083,35.602000000000004,34.249,33,JH,167
2583,4.671999931335449,59.27980041503906,20651.41744212963,7.912,35.348,34.144,33,JH,172
2584,4.828999996185303,59.28229904174805,20651.451354166667,7.881,35.483000000000004,34.319,33,JH,175
2585,3.1847000122070312,59.547000885009766,20651.770613425924,9.622,38.046,35.309,33,JH,126
2586,2.8359999656677246,59.59379959106445,20651.83144675926,8.407,36.623,35.019,33,JH,109
2587,2.181666612625122,59.55555725097656,20651.96704861111,9.289,3.7640000000000002,,33,JH,96
2588,2.000699996948242,59.28049850463867,20652.086493055554,9.264,37.644,35.245,33,JH,92
2589,1.8481999635696411,59.28670120239258,20652.157824074075,9.228,37.639,35.275,33,JH,90
2590,1.6497999429702759,59.281700134277344,20652.19494212963,9.702,38.06,35.246,33,JH,86
2591,1.3131999969482422,59.28030014038086,20652.251099537036,9.52,37.873,35.232,33,JH,74
2592,0.9994999766349792,59.28269958496094,20652.40664351852,9.179,37.619,35.303,33,JH,68
2593,0.6600000262260437,59.2859992980957,20652.461666666666,9.523,37.902,35.259,33,JH,63
2594,0.48969998955726624,59.34579849243164,20652.542118055553,9.856,38.216,35.256,33,JH,55
