rank,Longitude,Latitude,Time,Temperature,Conductivity,Salinity,Depth,Vaissel_name,Profil_id
8789,5.002699851989746,57.74700164794922,19477.092685185187,7.6080000000000005,35.924,35.072,24,AA,234
8790,4.500199794769287,57.750301361083984,19477.20923611111,7.634,35.987,35.114,24,AA,204
8791,4.001699924468994,57.749298095703125,19477.31747685185,7.640000000000001,35.99,35.111000000000004,24,AA,181
8792,3.503499984741211,57.74879837036133,19477.419953703702,7.72,36.07,35.119,24,AA,157
8793,2.996999979019165,57.74700164794922,19477.51916666667,7.746,36.138,35.166000000000004,24,AA,133
8794,2.496299982070923,57.750701904296875,19477.614930555555,8.032,36.376,35.134,24,AA,105
8795,2.000699996948242,57.75170135498047,19477.707523148147,7.763,36.083,35.088,24,AA,86
8796,2.002700090408325,58.249698638916016,19477.863101851854,8.068,36.29,35.006,24,AA,89
8797,2.505199909210205,58.249298095703125,19477.958773148148,7.641,36.017,35.141,24,AA,110
8798,3.000999927520752,58.25130081176758,19478.057314814814,7.635,35.983000000000004,35.108000000000004,24,AA,136
8799,3.5037999153137207,58.254798889160156,19478.16891203704,7.74,36.065,35.092,24,AA,158
8800,4.000699996948242,58.25279998779297,19478.26962962963,7.883,36.222,35.118,24,AA,179
8801,4.495200157165527,58.25320053100586,19478.368541666667,7.9030000000000005,36.195,35.068,24,AA,199
8802,4.992800235748291,58.25230026245117,19478.477337962962,6.363,33.054,33.152,24,AA,230
8803,4.993299961090088,58.75120162963867,19478.654375000002,6.86,33.439,33.097,24,AA,232
8804,4.497799873352051,58.75019836425781,19478.759328703705,6.9510000000000005,34.684,34.375,24,AA,201
8805,4.00029993057251,58.75130081176758,19478.857060185186,5.883,33.529,34.160000000000004,24,AA,178
8806,3.496299982070923,58.744998931884766,19478.95650462963,7.3870000000000005,35.627,34.972,24,AA,154
8807,2.996999979019165,58.747798919677734,19479.07076388889,7.949,36.274,35.107,24,AA,134
8808,2.504199981689453,58.75320053100586,19479.17247685185,7.956,36.209,35.031,24,AA,109
8809,2.001499891281128,58.75230026245117,19479.266527777778,8.156,36.39,35.024,24,AA,88
8810,2.000999927520752,59.249698638916016,19479.421157407407,8.120000000000001,36.518,35.198,24,AA,87
8811,2.506500005722046,59.247501373291016,19479.523032407407,8.015,36.475,35.249,24,AA,111
8812,3.0062999725341797,59.25,19479.619814814814,8.615,37.024,35.242,24,AA,137
8813,3.497499942779541,59.25130081176758,19479.723055555554,7.73,35.781,34.794000000000004,24,AA,155
8814,3.9951999187469482,59.250301361083984,19479.836574074074,6.767,34.156,33.977000000000004,24,AA,177
8815,4.508299827575684,59.25379943847656,19479.952824074073,5.707,33.056,33.803,24,AA,207
8816,3.502000093460083,59.75120162963867,19480.176666666666,7.682,35.459,34.495,24,AA,156
8817,2.999300003051758,59.75170135498047,19480.271180555555,8.596,36.948,35.18,24,AA,135
8818,2.4997000694274902,59.75320053100586,19480.359629629627,8.772,37.237,35.311,24,AA,107
8819,2.008699893951416,59.74980163574219,19480.450277777778,8.341,36.81,35.288000000000004,24,AA,91
8820,5.03380012512207,59.28219985961914,19489.930810185186,7.375,33.595,32.775,24,AA,236
8821,4.930799961090088,59.28200149536133,19489.950277777778,6.788,33.576,33.316,24,AA,223
8822,4.8333001136779785,59.28219985961914,19489.970925925925,6.838,33.879,33.601,24,AA,220
8823,4.662700176239014,59.28200149536133,19489.998148148148,7.29,34.473,33.809,24,AA,212
8824,4.5,59.28300094604492,19490.031157407408,6.538,34.1,34.143,24,AA,203
8825,4.333700180053711,59.28200149536133,19490.067708333332,7.248,34.899,34.316,24,AA,193
8826,4.183700084686279,59.28219985961914,19490.09865740741,7.0440000000000005,34.744,34.348,24,AA,189
8827,4.0320000648498535,59.28219985961914,19490.12824074074,6.893,34.701,34.453,24,AA,182
8828,3.8478000164031982,59.28499984741211,19490.166435185183,7.6000000000000005,35.557,34.682,24,AA,169
8829,3.683799982070923,59.28120040893555,19490.197870370368,7.101,35.178,34.768,24,AA,167
8830,3.540299892425537,59.28300094604492,19490.225000000002,7.561,35.677,34.85,24,AA,161
8831,3.3631999492645264,59.2843017578125,19490.323125,8.48,36.808,35.146,24,AA,150
8832,3.2165000438690186,59.28219985961914,19490.35023148148,8.806000000000001,37.193,35.230000000000004,24,AA,143
8833,3.0648000240325928,59.28200149536133,19490.444328703703,8.731,37.147,35.256,24,AA,138
8834,2.895699977874756,59.28350067138672,19490.47527777778,8.854000000000001,37.267,35.26,24,AA,127
8835,2.74780011177063,59.28369903564453,19490.499305555557,8.518,36.918,35.226,24,AA,120
8836,2.510499954223633,59.28300094604492,19490.539583333335,8.637,37.045,35.242,24,AA,112
8837,2.244999885559082,59.28150177001953,19490.581041666668,8.598,37.003,35.236000000000004,24,AA,99
